pmid,pmc,title,journal,doi,issn,publisher
10986461.0,,A method for differentiating proteins from nucleic acids in intermediate-resolution density maps: cryo-electron microscopy defines the quaternary structure of the Escherichia coli 70S ribosome.,Structure,10.1016/s0969-2126(00)00185-4,0969-2126,Elsevier BV
18983854.0,3656419.0,Specificity and reactivity in menaquinone biosynthesis: the structure of Escherichia coli MenD (2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexadiene-1-carboxylate synthase).,J Mol Biol,10.1016/j.jmb.2008.10.048,1089-8638,Elsevier BV
22868771.0,,High-resolution crystal structure of the isolated ribosomal L1 stalk.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444912020136,1399-0047,International Union of Crystallography (IUCr)
22230954.0,3272448.0,Structure of HDAC3 bound to co-repressor and inositol tetraphosphate.,Nature,10.1038/nature10728,1476-4687,Springer Science and Business Media LLC
28008928.0,5223232.0,Cryo-electron microscopy structures of the SARS-CoV spike glycoprotein reveal a prerequisite conformational state for receptor binding.,Cell Res,10.1038/cr.2016.152,1748-7838,Springer Science and Business Media LLC
11784327.0,,An alternative model for photosystem II/light harvesting complex II in grana membranes based on cryo-electron microscopy studies.,Eur J Biochem,10.1046/j.0014-2956.2001.02652.x,0014-2956,Wiley
24742683.0,4140881.0,Structure and function of the catalytic domain of the dihydrolipoyl acetyltransferase component in Escherichia coli pyruvate dehydrogenase complex.,J Biol Chem,10.1074/jbc.M113.544080,1083-351X,Elsevier BV
34166615.0,8281802.0,Bacterial Vipp1 and PspA are members of the ancient ESCRT-III membrane-remodeling superfamily.,Cell,10.1016/j.cell.2021.05.041,1097-4172,Elsevier BV
33712691.0,7955051.0,Cryo-EM structure of the Rous sarcoma virus octameric cleaved synaptic complex intasome.,Commun Biol,10.1038/s42003-021-01855-2,2399-3642,Springer Science and Business Media LLC
19022251.0,,Molecular mechanism of agonist recognition by the ligand-binding core of the ionotropic glutamate receptor 4.,FEBS Lett,10.1016/j.febslet.2008.11.005,0014-5793,Wiley
20586493.0,2963145.0,Design and synthesis of C-2 substituted thiazolo and dihydrothiazolo ring-fused 2-pyridones: pilicides with increased antivirulence activity.,J Med Chem,10.1021/jm100470t,1520-4804,American Chemical Society (ACS)
21821041.0,3576881.0,The TβR-I pre-helix extension is structurally ordered in the unbound form and its flanking prolines are essential for binding.,J Mol Biol,10.1016/j.jmb.2011.07.046,1089-8638,Elsevier BV
18835274.0,2596593.0,Structure of a sigma28-regulated nonflagellar virulence protein from Campylobacter jejuni.,J Mol Biol,10.1016/j.jmb.2008.09.036,1089-8638,Elsevier BV
33865870.0,,Structural Basis of DEPTOR to Recognize Phosphatidic Acid Using its Tandem DEP Domains.,J Mol Biol,10.1016/j.jmb.2021.166989,1089-8638,Elsevier BV
21247895.0,3060485.0,"Galactose recognition by a tetrameric C-type lectin, CEL-IV, containing the EPN carbohydrate recognition motif.",J Biol Chem,10.1074/jbc.M110.200576,1083-351X,Elsevier BV
16893178.0,,The location of an engineered inter-subunit disulfide bond in factor for inversion stimulation (FIS) affects the denaturation pathway and cooperativity.,Biochemistry,10.1021/bi060672n,0006-2960,American Chemical Society (ACS)
16367755.0,,Structure of amyloid beta fragments in aqueous environments.,FEBS J,10.1111/j.1742-4658.2005.05051.x,1742-464X,Wiley
20542007.0,2887672.0,Structure of the human mTOR complex I and its implications for rapamycin inhibition.,Mol Cell,10.1016/j.molcel.2010.05.017,1097-4164,Elsevier BV
32938911.0,7495468.0,Cryo-EM structure of coronavirus-HKU1 haemagglutinin esterase reveals architectural changes arising from prolonged circulation in humans.,Nat Commun,10.1038/s41467-020-18440-6,2041-1723,Springer Science and Business Media LLC
22970197.0,3435397.0,Trp RNA-binding attenuation protein: modifying symmetry and stability of a circular oligomer.,PLoS One,10.1371/journal.pone.0044309,1932-6203,Public Library of Science (PLoS)
38470055.0,11005421.0,The recruitment of TRiC chaperonin in rotavirus viroplasms correlates with virus replication.,mBio,10.1128/mbio.00499-24,2150-7511,American Society for Microbiology
28471477.0,,Interacting motif networks located in hotspots associated with RNA release are conserved in Enterovirus capsids.,FEBS Lett,10.1002/1873-3468.12663,1873-3468,Wiley
25475729.0,5023060.0,"Crystal structure and solution characterization of the thioredoxin-2 from Plasmodium falciparum, a constituent of an essential parasitic protein export complex.",Biochem Biophys Res Commun,10.1016/j.bbrc.2014.11.096,1090-2104,Elsevier BV
11137815.0,,Structural control of polyketide formation in plant-specific polyketide synthases.,Chem Biol,10.1016/s1074-5521(00)00041-7,1074-5521,Elsevier BV
18980319.0,,Structure determination of protein-protein complexes using NMR chemical shifts: case of an endonuclease colicin-immunity protein complex.,J Am Chem Soc,10.1021/ja805258z,1520-5126,American Chemical Society (ACS)
22231399.0,3272479.0,Structure of a KirBac potassium channel with an open bundle crossing indicates a mechanism of channel gating.,Nat Struct Mol Biol,10.1038/nsmb.2208,1545-9985,Springer Science and Business Media LLC
22617327.0,3597442.0,Role of N-terminal myristylation in the structure and regulation of cAMP-dependent protein kinase.,J Mol Biol,10.1016/j.jmb.2012.05.021,1089-8638,Elsevier BV
16934832.0,,Crystal structure of Thermus thermophilus Delta1-pyrroline-5-carboxylate dehydrogenase.,J Mol Biol,10.1016/j.jmb.2006.07.048,0022-2836,Elsevier BV
22562024.0,,A yeast toxic mutant of HET-s amyloid disrupts membrane integrity.,Biochim Biophys Acta,10.1016/j.bbamem.2012.04.013,0006-3002,Elsevier BV
17082819.0,1794691.0,Molecular mechanism of P pilus termination in uropathogenic Escherichia coli.,EMBO Rep,10.1038/sj.embor.7400833,1469-221X,Springer Science and Business Media LLC
29481043.0,6127864.0,Structural and Functional Studies of a Pyran Synthase Domain from a trans-Acyltransferase Assembly Line.,ACS Chem Biol,10.1021/acschembio.8b00049,1554-8937,American Chemical Society (ACS)
26546681.0,4692232.0,The Redox State Regulates the Conformation of Rv2466c to Activate the Antitubercular Prodrug TP053.,J Biol Chem,10.1074/jbc.M115.677039,1083-351X,Elsevier BV
22863569.0,3469822.0,ATP-driven remodeling of the linker domain in the dynein motor.,Structure,10.1016/j.str.2012.07.003,1878-4186,Elsevier BV
24047894.0,3820868.0,How natalizumab binds and antagonizes α4 integrins.,J Biol Chem,10.1074/jbc.M113.501668,1083-351X,Elsevier BV
19278651.0,2677412.0,Mapping the initiator binding Taf2 subunit in the structure of hydrated yeast TFIID.,Structure,10.1016/j.str.2009.01.006,0969-2126,Elsevier BV
21827767.0,,Crystal structure of α-galactosidase from Lactobacillus acidophilus NCFM: insight into tetramer formation and substrate binding.,J Mol Biol,10.1016/j.jmb.2011.07.057,1089-8638,Elsevier BV
28423182.0,,Crystal structure of the EnvZ periplasmic domain with CHAPS.,FEBS Lett,10.1002/1873-3468.12658,1873-3468,Wiley
33569592.0,8191861.0,Molecular determinants of the factor VIII/von Willebrand factor complex revealed by BIVV001 cryo-electron microscopy.,Blood,10.1182/blood.2020009197,1528-0020,American Society of Hematology
18056714.0,,"Structure and function of sedoheptulose-7-phosphate isomerase, a critical enzyme for lipopolysaccharide biosynthesis and a target for antibiotic adjuvants.",J Biol Chem,10.1074/jbc.M706163200,0021-9258,Elsevier BV
33682792.0,7938637.0,Structural analysis of the Sulfolobus solfataricus TF55β chaperonin by cryo-electron microscopy.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X21002223,2053-230X,International Union of Crystallography (IUCr)
30367660.0,6203986.0,Crystal structure of carbonic anhydrase CaNce103p from the pathogenic yeast Candida albicans.,BMC Struct Biol,10.1186/s12900-018-0093-4,1472-6807,Springer Science and Business Media LLC
17855348.0,,Activation of a dimeric metabotropic glutamate receptor by intersubunit rearrangement.,J Biol Chem,10.1074/jbc.M702542200,0021-9258,Elsevier BV
11173475.0,,Crystallization and preliminary X-ray analysis of the 12S central subunit of transcarboxylase from Propionibacterium shermanii.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444900015237,0907-4449,International Union of Crystallography (IUCr)
25649206.0,,Sulphur shuttling across a chaperone during molybdenum cofactor maturation.,Nat Commun,10.1038/ncomms7148,2041-1723,Springer Science and Business Media LLC
18707141.0,2646670.0,Five tyrosines and two serines in human albumin are labeled by the organophosphorus agent FP-biotin.,Chem Res Toxicol,10.1021/tx800144z,1520-5010,American Chemical Society (ACS)
31519882.0,6744463.0,Retroviral integration into nucleosomes through DNA looping and sliding along the histone octamer.,Nat Commun,10.1038/s41467-019-12007-w,2041-1723,Springer Science and Business Media LLC
26789250.0,,Structure of transcribing mammalian RNA polymerase II.,Nature,10.1038/nature16482,1476-4687,Springer Science and Business Media LLC
14747696.0,,"Structural plasticity of peanut lectin: an X-ray analysis involving variation in pH, ligand binding and crystal structure.",Acta Crystallogr D Biol Crystallogr,10.1107/S090744490302849X,0907-4449,International Union of Crystallography (IUCr)
34425109.0,8449267.0,Structural and functional characterization of ubiquitin variant inhibitors for the JAMM-family deubiquitinases STAMBP and STAMBPL1.,J Biol Chem,10.1016/j.jbc.2021.101107,1083-351X,Elsevier BV
23864660.0,3764827.0,Crystal structure of 3-hydroxybenzoate 6-hydroxylase uncovers lipid-assisted flavoprotein strategy for regioselective aromatic hydroxylation.,J Biol Chem,10.1074/jbc.M113.479303,1083-351X,Elsevier BV
25751425.0,4385409.0,Structural organization of the dynein-dynactin complex bound to microtubules.,Nat Struct Mol Biol,10.1038/nsmb.2996,1545-9985,Springer Science and Business Media LLC
23897460.0,,Tying down the arm in Bacillus dUTPase: structure and mechanism.,Acta Crystallogr D Biol Crystallogr,10.1107/S090744491300735X,1399-0047,International Union of Crystallography (IUCr)
20872636.0,4789508.0,Determining the topology of virus assembly intermediates using ion mobility spectrometry-mass spectrometry.,Rapid Commun Mass Spectrom,10.1002/rcm.4732,1097-0231,Wiley
34883515.0,8682770.0,"Functional role and ribosomal position of the unique N-terminal region of DHX29, a factor required for initiation on structured mammalian mRNAs.",Nucleic Acids Res,10.1093/nar/gkab1192,1362-4962,Oxford University Press (OUP)
16414069.0,,X-ray structures of free and leupeptin-complexed human alphaI-tryptase mutants: indication for an alpha-->beta-tryptase transition.,J Mol Biol,10.1016/j.jmb.2005.12.037,0022-2836,Elsevier BV
15342248.0,,Crystal structure of human ABAD/HSD10 with a bound inhibitor: implications for design of Alzheimer's disease therapeutics.,J Mol Biol,10.1016/j.jmb.2004.07.071,0022-2836,Elsevier BV
16216579.0,,Metalloproteomics: high-throughput structural and functional annotation of proteins in structural genomics.,Structure,10.1016/j.str.2005.07.014,0969-2126,Elsevier BV
30559193.0,6329974.0,Cryo-EM structures of the archaeal PAN-proteasome reveal an around-the-ring ATPase cycle.,Proc Natl Acad Sci U S A,10.1073/pnas.1817752116,1091-6490,Proceedings of the National Academy of Sciences
16246371.0,,"Crystal structure of truncated Fibrobacter succinogenes 1,3-1,4-beta-D-glucanase in complex with beta-1,3-1,4-cellotriose.",J Mol Biol,10.1016/j.jmb.2005.09.041,0022-2836,Elsevier BV
18462756.0,,A putative alpha-helical porin from Corynebacterium glutamicum.,J Mol Biol,10.1016/j.jmb.2008.04.017,1089-8638,Elsevier BV
21835759.0,,A novel mutation in transforming growth factor-beta induced protein (TGFβIp) reveals secondary structure perturbation in lattice corneal dystrophy.,Br J Ophthalmol,10.1136/bjophthalmol-2011-300651,1468-2079,BMJ
10669610.0,,Structural basis for the higher Ca(2+)-activation of the regulated actin-activated myosin ATPase observed with Dictyostelium/Tetrahymena actin chimeras.,J Mol Biol,10.1006/jmbi.1999.3467,0022-2836,Elsevier BV
24025333.0,3798531.0,Structural Insights on the bacteriolytic and self-protection mechanism of muramidase effector Tse3 in Pseudomonas aeruginosa.,J Biol Chem,10.1074/jbc.C113.506097,1083-351X,Elsevier BV
26649906.0,,Identification of novel scaffolds for potential anti-Helicobacter pylori agents based on the crystal structure of H. pylori 3-deoxy-d-manno-octulosonate 8-phosphate synthase (HpKDO8PS).,Eur J Med Chem,10.1016/j.ejmech.2015.11.036,1768-3254,Elsevier BV
20974911.0,2993389.0,Filament structure of bacterial tubulin homologue TubZ.,Proc Natl Acad Sci U S A,10.1073/pnas.1010176107,1091-6490,Proceedings of the National Academy of Sciences
21636894.0,3107052.0,Structural basis for drug and substrate specificity exhibited by FIV encoding a chimeric FIV/HIV protease.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444911011681,1399-0047,International Union of Crystallography (IUCr)
15388933.0,,"Structure of Escherichia coli YhdH, a putative quinone oxidoreductase.",Acta Crystallogr D Biol Crystallogr,10.1107/S0907444904020220,0907-4449,International Union of Crystallography (IUCr)
16511045.0,1952419.0,Crystallization and preliminary X-ray crystallographic analysis of the tRNA-specific adenosine deaminase from Streptococcus pyogenes.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309105007311,1744-3091,International Union of Crystallography (IUCr)
17561111.0,,Crystal structure of the stationary phase survival protein SurE with metal ion and AMP.,J Mol Biol,10.1016/j.jmb.2007.05.007,0022-2836,Elsevier BV
21678907.0,,"Design, synthesis, and X-ray crystallographic studies of α-aryl substituted fosmidomycin analogues as inhibitors of Mycobacterium tuberculosis 1-deoxy-D-xylulose 5-phosphate reductoisomerase.",J Med Chem,10.1021/jm2000085,1520-4804,American Chemical Society (ACS)
25926100.0,,How the [NiFe4S4] Cluster of CO Dehydrogenase Activates CO2 and NCO(-).,Angew Chem Int Ed Engl,10.1002/anie.201501778,1521-3773,Wiley
20803133.0,,"Expression, crystallization, and preliminary X-ray crystallographic analysis of putative SpoVG from Staphylococcus aureus.",Arch Pharm Res,10.1007/s12272-010-0820-2,1976-3786,Springer Science and Business Media LLC
17543334.0,,Structural characterization of the tetrameric form of the major cat allergen Fel d 1.,J Mol Biol,10.1016/j.jmb.2007.04.074,0022-2836,Elsevier BV
22074452.0,,Solution NMR evidence for symmetry in functionally or crystallographically asymmetric homodimers.,J Am Chem Soc,10.1021/ja206967d,1520-5126,American Chemical Society (ACS)
24768538.0,,Structural and biochemical insights to the role of the CCR4-NOT complex and DDX6 ATPase in microRNA repression.,Mol Cell,10.1016/j.molcel.2014.03.036,1097-4164,Elsevier BV
27373333.0,4980432.0,Structure of a Complete ATP Synthase Dimer Reveals the Molecular Basis of Inner Mitochondrial Membrane Morphology.,Mol Cell,10.1016/j.molcel.2016.05.037,1097-4164,Elsevier BV
28575120.0,5456268.0,Structural basis for 5'-ETS recognition by Utp4 at the early stages of ribosome biogenesis.,PLoS One,10.1371/journal.pone.0178752,1932-6203,Public Library of Science (PLoS)
30521042.0,6344862.0,Hexameric assembly of the AAA+ protein McrB is necessary for GTPase activity.,Nucleic Acids Res,10.1093/nar/gky1170,1362-4962,Oxford University Press (OUP)
