pmid,pmc,title,journal,doi,issn
31582626,,Geometrical Conversion of the EGFR Extracellular Domain by Adiabatic Mapping Combining Normal Mode Analysis of the Elastic Network Model and Energy Optimization.,Chem Pharm Bull (Tokyo),10.1248/cpb.c19-00205,1347-5223
20423093,,"Formation of complexes between the conjugated polyelectrolyte poly{[9,9-bis(6'-N,N,N-trimethylammonium)hexyl]fluorene-phenylene} bromide (HTMA-PFP) and human serum albumin.",Biomacromolecules,10.1021/bm100123t,1526-4602
19369197,2678485,Structural and dynamic aspects related to oligomerization of apo SOD1 and its mutants.,Proc Natl Acad Sci U S A,10.1073/pnas.0809845106,1091-6490
33135671,7605111,"Structural and biochemical characterization of the class II fructose-1,6-bisphosphatase from Francisella tularensis.",Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X20013370,2053-230X
25667046,4322351,The molecular architecture of dihydropyrindine receptor/L-type Ca2+ channel complex.,Sci Rep,10.1038/srep08370,2045-2322
16574150,,Molecular structure of a novel membrane protease specific for a stomatin homolog from the hyperthermophilic archaeon Pyrococcus horikoshii.,J Mol Biol,10.1016/j.jmb.2006.02.052,0022-2836
15023060,,"Structure of Helicobacter pylori catalase, with and without formic acid bound, at 1.6 A resolution.",Biochemistry,10.1021/bi035663i,0006-2960
16943291,1642136,Crystal structure of west nile virus envelope glycoprotein reveals viral surface epitopes.,J Virol,10.1128/JVI.01735-06,0022-538X
17293877,,Structure and function of the histone chaperone CIA/ASF1 complexed with histones H3 and H4.,Nature,10.1038/nature05613,1476-4687
25380533,4263429,Structure of L-serine dehydratase from Legionella pneumophila: novel use of the C-terminal cysteine as an intrinsic competitive inhibitor.,Biochemistry,10.1021/bi501253w,1520-4995
19164527,2650126,A peroxide bridge between Fe and Cu ions in the O2 reduction site of fully oxidized cytochrome c oxidase could suppress the proton pump.,Proc Natl Acad Sci U S A,10.1073/pnas.0806391106,1091-6490
29643377,5895577,Molecular basis for the folding of β-helical autotransporter passenger domains.,Nat Commun,10.1038/s41467-018-03593-2,2041-1723
17652513,1937527,Crystal structure of the GINS complex and functional insights into its role in DNA replication.,Proc Natl Acad Sci U S A,10.1073/pnas.0705558104,0027-8424
17118402,,Crystal structure analysis and solution studies of human Lck-SH3; zinc-induced homodimerization competes with the binding of proline-rich motifs.,J Mol Biol,10.1016/j.jmb.2006.10.058,0022-2836
19576787,2743489,The structure of the scaffold nucleoporin Nup120 reveals a new and unexpected domain architecture.,Structure,10.1016/j.str.2009.06.003,1878-4186
27464895,5048545,A PII-Like Protein Regulated by Bicarbonate: Structural and Biochemical Studies of the Carboxysome-Associated CPII Protein.,J Mol Biol,10.1016/j.jmb.2016.07.015,1089-8638
19523113,,The ferredoxin-NADP+ reductase/ferredoxin electron transfer system of Plasmodium falciparum.,FEBS J,10.1111/j.1742-4658.2009.07100.x,1742-4658
27941862,5471492,Cryo-EM structures of human RAD51 recombinase filaments during catalysis of DNA-strand exchange.,Nat Struct Mol Biol,10.1038/nsmb.3336,1545-9985
25376914,,The molecular structure of the left-handed supra-molecular helix of eukaryotic polyribosomes.,Nat Commun,10.1038/ncomms6294,2041-1723
17077486,2225222,"Crystallization, preliminary crystallographic analysis and phasing of the thiosulfate-binding protein SoxY from Chlorobium limicola f. thiosulfatophilum.",Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309106036566,1744-3091
25745174,4413028,Protein targeting. Structure of the Get3 targeting factor in complex with its membrane protein cargo.,Science,10.1126/science.1261671,1095-9203
22948913,,The structure of augmenter of liver regeneration crystallized in the presence of 50 mM CdCl2 reveals a novel Cd2Cl4O6 cluster that aids in crystal packing.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444912022561,1399-0047
28742025,5553935,Structure and reconstitution of yeast Mpp6-nuclear exosome complexes reveals that Mpp6 stimulates RNA decay and recruits the Mtr4 helicase.,Elife,10.7554/eLife.29062,2050-084X
21543856,3087635,Structural analysis of full-length Hfq from Escherichia coli.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S174430911100786X,1744-3091
26478180,,Structural and Mechanistic Basis of PAM-Dependent Spacer Acquisition in CRISPR-Cas Systems.,Cell,10.1016/j.cell.2015.10.008,1097-4172
16522125,2593856,Effects of thioether substituents on the O2 reactivity of beta-diketiminate-Cu(I) complexes: probing the role of the methionine ligand in copper monooxygenases.,J Am Chem Soc,10.1021/ja057745v,0002-7863
16322580,2253248,Crystal structures of the tryptophan repressor binding protein WrbA and complexes with flavin mononucleotide.,Protein Sci,10.1110/ps.051680805,0961-8368
12124929,,Automatic amide I frequency selection for rapid quantification of protein secondary structure from Fourier transform infrared spectra of proteins.,Proteomics,10.1002/1615-9861(200207)2:7<839::AID-PROT839>3.0.CO;2-L,1615-9853
20083651,,Mutational analyses reveal that the staphylococcal immune evasion molecule Sbi and complement receptor 2 (CR2) share overlapping contact residues on C3d: implications for the controversy regarding the CR2/C3d cocrystal structure.,J Immunol,10.4049/jimmunol.0902919,1550-6606
21893283,3412758,Symmetry-restrained flexible fitting for symmetric EM maps.,Structure,10.1016/j.str.2011.07.017,1878-4186
17718923,2008766,Setting up a large set of protein-ligand PDB complexes for the development and validation of knowledge-based docking algorithms.,BMC Bioinformatics,10.1186/1471-2105-8-310,1471-2105
30459217,6356074,Human Stress-inducible Hsp70 Has a High Propensity to Form ATP-dependent Antiparallel Dimers That Are Differentially Regulated by Cochaperone Binding.,Mol Cell Proteomics,10.1074/mcp.RA118.001044,1535-9484
16762831,,Structure of the whole cytosolic region of ATP-dependent protease FtsH.,Mol Cell,10.1016/j.molcel.2006.04.020,1097-2765
18053819,,Structural basis for the remarkable stability of Bacillus subtilis lipase (Lip A) at low pH.,Biochim Biophys Acta,10.1016/j.bbapap.2007.10.012,0006-3002
21077608,3342400,Chemically self-assembled antibody nanorings (CSANs): design and characterization of an anti-CD3 IgM biomimetic.,J Am Chem Soc,10.1021/ja107153a,1520-5126
18678938,2494959,Crystallization and preliminary X-ray diffraction analysis of the ternary human GM-CSF receptor complex.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309108019404,1744-3091
21460457,3069754,Presenting your structures: the CCP4mg molecular-graphics software.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444911007281,1399-0047
15520000,,"The structure of RalF, an ADP-ribosylation factor guanine nucleotide exchange factor from Legionella pneumophila, reveals the presence of a cap over the active site.",J Biol Chem,10.1074/jbc.M410820200,0021-9258
11665605,,Crystallization of complex between soluble domains of adenylyl cyclase and activated Gs alpha.,Methods Enzymol,10.1016/s0076-6879(02)45017-3,0076-6879
27509861,5019344,Molecular basis of APC/C regulation by the spindle assembly checkpoint.,Nature,10.1038/nature19083,1476-4687
30742897,,Crystal structures of aminotransferases Aro8 and Aro9 from Candida albicans and structural insights into their properties.,J Struct Biol,10.1016/j.jsb.2019.02.001,1095-8657
18977359,,The HupR receiver domain crystal structure in its nonphospho and inhibitory phospho states.,J Mol Biol,10.1016/j.jmb.2008.10.027,1089-8638
20151383,,Studies of amyloid-like fibrillogenesis through beta-sheet-mediated self-assembly of short synthetic peptides.,Chem Biodivers,10.1002/cbdv.200900050,1612-1880
38900892,,Cryo-electron microscopy reveals hydrogen positions and water networks in photosystem II.,Science,10.1126/science.adn6541,1095-9203
19854204,,DARPin-assisted crystallography of the CC2-LZ domain of NEMO reveals a coupling between dimerization and ubiquitin binding.,J Mol Biol,10.1016/j.jmb.2009.10.018,1089-8638
20654628,3607951,Crystal structure of the GerBC component of a Bacillus subtilis spore germinant receptor.,J Mol Biol,10.1016/j.jmb.2010.07.018,1089-8638
38582449,11087950,Structural characterization of methylation-independent PP2A assembly guides alphafold2Multimer prediction of family-wide PP2A complexes.,J Biol Chem,10.1016/j.jbc.2024.107268,1083-351X
27776355,7332345,Atomic model for the membrane-embedded V<sub>O</sub> motor of a eukaryotic V-ATPase.,Nature,10.1038/nature19828,1476-4687
16809541,,Ammonia channel couples glutaminase with transamidase reactions in GatCAB.,Science,10.1126/science.1127156,1095-9203
22690928,,Computational discovery of picomolar Q(o) site inhibitors of cytochrome bc1 complex.,J Am Chem Soc,10.1021/ja3001908,1520-5126
31160557,6546751,Structural basis for substrate gripping and translocation by the ClpB AAA+ disaggregase.,Nat Commun,10.1038/s41467-019-10150-y,2041-1723
21550984,3123103,Chromatin-modifying complex component Nurf55/p55 associates with histones H3 and H4 and polycomb repressive complex 2 subunit Su(z)12 through partially overlapping binding sites.,J Biol Chem,10.1074/jbc.M110.207407,1083-351X
24598921,3944696,Crystallization and preliminary X-ray study of TsiV3 from Vibrio cholerae.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X14001599,2053-230X
15046984,,Crystal structure of purine nucleoside phosphorylase from Thermus thermophilus.,J Mol Biol,10.1016/j.jmb.2004.02.016,0022-2836
15448163,,A novel pharmatope tag inserted into the beta4 subunit confers allosteric modulation to neuronal nicotinic receptors.,J Biol Chem,10.1074/jbc.M409533200,0021-9258
15733928,,"High resolution crystal structures of human cytosolic thiolase (CT): a comparison of the active sites of human CT, bacterial thiolase, and bacterial KAS I.",J Mol Biol,10.1016/j.jmb.2005.01.018,0022-2836
14622596,,Structural basis of core promoter recognition in a primitive eukaryote.,Cell,10.1016/s0092-8674(03)00887-0,0092-8674
31757941,6876575,Mechanism of synergistic actin filament pointed end depolymerization by cyclase-associated protein and cofilin.,Nat Commun,10.1038/s41467-019-13213-2,2041-1723
31971387,,Comparison of the Energy-Transfer Rates in Structural and Spectral Variants of the B800-850 Complex from Purple Bacteria.,J Phys Chem B,10.1021/acs.jpcb.9b11899,1520-5207
20335168,2871494,Structure and functional characterization of Vibrio parahaemolyticus thermostable direct hemolysin.,J Biol Chem,10.1074/jbc.M109.074526,1083-351X
14637152,,On the structural significance of the linkage region constituents of N-glycoproteins: an X-ray crystallographic investigation using models and analogs.,Biochem Biophys Res Commun,10.1016/j.bbrc.2003.10.149,0006-291X
23000382,3496068,Crystal structure of the yeast vacuolar ATPase heterotrimeric EGC(head) peripheral stalk complex.,Structure,10.1016/j.str.2012.08.020,1878-4186
31546169,6812009,Covalent Aurora A regulation by the metabolic integrator coenzyme A.,Redox Biol,10.1016/j.redox.2019.101318,2213-2317
17279613,,Crystal structure of Arabidopsis PII reveals novel structural elements unique to plants.,Biochemistry,10.1021/bi062149e,0006-2960
16513644,,Crystal structure of prephenate dehydrogenase from Aquifex aeolicus. Insights into the catalytic mechanism.,J Biol Chem,10.1074/jbc.M511986200,0021-9258
11287666,31834,Translocation pathway of protein substrates in ClpAP protease.,Proc Natl Acad Sci U S A,10.1073/pnas.081543698,0027-8424
17713477,2712830,Structure of Dnmt3a bound to Dnmt3L suggests a model for de novo DNA methylation.,Nature,10.1038/nature06146,1476-4687
37410842,,Principles of human pre-60S biogenesis.,Science,10.1126/science.adh3892,1095-9203
15937336,,Crystal structure of the NAD biosynthetic enzyme quinolinate synthase.,J Biol Chem,10.1074/jbc.C500192200,0021-9258
29995856,6368340,X-ray and cryo-EM structures of the mitochondrial calcium uniporter.,Nature,10.1038/s41586-018-0330-9,1476-4687
31189955,,Structure and function of Vms1 and Arb1 in RQC and mitochondrial proteome homeostasis.,Nature,10.1038/s41586-019-1307-z,1476-4687
22544723,3686472,"Atomic structure of the nuclear pore complex targeting domain of a Nup116 homologue from the yeast, Candida glabrata.",Proteins,10.1002/prot.24102,1097-0134
19523900,2731552,A symmetrical tetramer for S. aureus pyruvate carboxylase in complex with coenzyme A.,Structure,10.1016/j.str.2009.04.008,1878-4186
26941001,4858984,"Architecture of the Yeast Mitochondrial Iron-Sulfur Cluster Assembly Machinery: THE SUB-COMPLEX FORMED BY THE IRON DONOR, Yfh1 PROTEIN, AND THE SCAFFOLD, Isu1 PROTEIN.",J Biol Chem,10.1074/jbc.M115.712414,1083-351X
15960505,,Controlling the outcome of an N-alkylation reaction by using N-oxide functional groups.,J Org Chem,10.1021/jo0503106,0022-3263
20520659,,Axonemal dyneins winch the cilium.,Nat Struct Mol Biol,10.1038/nsmb0610-673,1545-9985
16123301,,Nitrogenase complexes: multiple docking sites for a nucleotide switch protein.,Science,10.1126/science.1115653,1095-9203
18261743,2267215,Structure of the tandem fibronectin type 3 domains of neural cell adhesion molecule.,J Mol Biol,10.1016/j.jmb.2008.01.030,1089-8638
10662688,,"Inhibition of cyclin-dependent kinases, GSK-3beta and CK1 by hymenialdisine, a marine sponge constituent.",Chem Biol,10.1016/s1074-5521(00)00063-6,1074-5521
25184225,,The structure of the Slrp-Trx1 complex sheds light on the autoinhibition mechanism of the type III secretion system effectors of the NEL family.,Biochem J,10.1042/BJ20140587,1470-8728
15034935,,Atomic structure of a CK2alpha human kinase by microfocus diffraction of extra-small microcrystals grown with nanobiofilm template.,J Cell Biochem,10.1002/jcb.10705,0730-2312
23277574,3549079,Mechanism of proton-coupled quinone reduction in Photosystem II.,Proc Natl Acad Sci U S A,10.1073/pnas.1212957110,1091-6490
10801482,,NF-kappaB p65 (RelA) homodimer uses distinct mechanisms to recognize DNA targets.,Structure,10.1016/s0969-2126(00)00123-4,0969-2126
21685103,3117359,Template-free detection of macromolecular complexes in cryo electron tomograms.,Bioinformatics,10.1093/bioinformatics/btr207,1367-4811
26900875,,Structure of the BAM complex and its implications for biogenesis of outer-membrane proteins.,Nat Struct Mol Biol,10.1038/nsmb.3181,1545-9985
30422398,,Structural basis for protein phosphatase 1 recruitment by glycogen-targeting subunits.,FEBS J,10.1111/febs.14699,1742-4658
11292347,,"Crystal structure of the MJ0490 gene product of the hyperthermophilic archaebacterium Methanococcus jannaschii, a novel member of the lactate/malate family of dehydrogenases.",J Mol Biol,10.1006/jmbi.2001.4532,0022-2836
19488704,,Raman-assisted X-ray crystallography for the analysis of biomolecules.,Methods Mol Biol,10.1007/978-1-59745-483-4_16,1064-3745
28784764,5576804,"Structural insights into the catalytic mechanism of a sacrificial sulfur insertase of the N-type ATP pyrophosphatase family, LarE.",Proc Natl Acad Sci U S A,10.1073/pnas.1704967114,1091-6490
15049684,,Crystal structures of an intrinsically active cholera toxin mutant yield insight into the toxin activation mechanism.,Biochemistry,10.1021/bi0360152,0006-2960
