pmid,pmc,title,journal,doi,issn
29030733,5705016,High Yield Preparation of Functionally Active Catalytic-Translocation Domain Module of Botulinum Neurotoxin Type A That Exhibits Uniquely Different Enzyme Kinetics.,Protein J,10.1007/s10930-017-9744-8,1875-8355
37000871,10065442,Light-activated macromolecular phase separation modulates transcription by reconfiguring chromatin interactions.,Sci Adv,10.1126/sciadv.adg1123,2375-2548
20388209,2861645,"Investigation of PARP-1, PARP-2, and PARG interactomes by affinity-purification mass spectrometry.",Proteome Sci,10.1186/1477-5956-8-22,1477-5956
24508590,4287359,A semi-automated method for purification of milligram quantities of proteins on the QIAcube.,Protein Expr Purif,10.1016/j.pep.2014.01.014,1096-0279
11943787,,"The minor subunit splice variants, H2b and H2c, of the human asialoglycoprotein receptor are present with the major subunit H1 in different hetero-oligomeric receptor complexes.",J Biol Chem,10.1074/jbc.M202748200,0021-9258
11493686,55493,Mechanism of termination of DNA replication of Escherichia coli involves helicase-contrahelicase interaction.,Proc Natl Acad Sci U S A,10.1073/pnas.171065898,0027-8424
32790645,7526540,Voltage-gated potassium channel proteins and stereoselective S-nitroso-l-cysteine signaling.,JCI Insight,10.1172/jci.insight.134174,2379-3708
20171259,,Carbohydrate binding specificities and crystal structure of the cholera toxin-like B-subunit from Citrobacter freundii.,Biochimie,10.1016/j.biochi.2010.02.010,1638-6183
15657067,,Phosphotyrosine signaling networks in epidermal growth factor receptor overexpressing squamous carcinoma cells.,Mol Cell Proteomics,10.1074/mcp.M400118-MCP200,1535-9476
23056492,3464247,Selection and application of ssDNA aptamers to detect active TB from sputum samples.,PLoS One,10.1371/journal.pone.0046862,1932-6203
16762320,,Fcf1p and Fcf2p are novel nucleolar Saccharomyces cerevisiae proteins involved in pre-rRNA processing.,Biochem Biophys Res Commun,10.1016/j.bbrc.2006.05.140,0006-291X
31542563,6908824,Bax expression is optimal at low oxygen tension and constant agitation.,Protein Expr Purif,10.1016/j.pep.2019.105501,1096-0279
15103076,,Purification and assay of recombinant ADAR proteins expressed in the yeast Pichia pastoris or in Escherichia coli.,Methods Mol Biol,10.1385/1-59259-775-0:219,1064-3745
25331794,,"Electrophoretic characterization of the Mammalian nuclear matrix proteome, nuclear envelope, nucleoli and covalently bound ADP-ribose polymers: potential applications to cancer.",Cancer Genomics Proteomics,,1790-6245
22904091,3505963,Unbiased proteomic analysis of proteins interacting with the HIV-1 5'LTR sequence: role of the transcription factor Meis.,Nucleic Acids Res,10.1093/nar/gks733,1362-4962
23656373,,"Self-assembly of synthetic metabolons through synthetic protein scaffolds: one-step purification, co-immobilization, and substrate channeling.",ACS Synth Biol,10.1021/sb300068g,2161-5063
18845083,,[Preparation and characterization of the polyclonal antibody against pig integrin beta6 subunit LBD as FMDV receptor].,Xi Bao Yu Fen Zi Mian Yi Xue Za Zhi,,1007-8738
33739808,,Serotonin 2B Receptor by Interacting with NMDA Receptor and CIPP Protein Complex May Control Structural Plasticity at Glutamatergic Synapses.,ACS Chem Neurosci,10.1021/acschemneuro.0c00638,1948-7193
35929804,9434637,Systematic evaluation of Copper(II)-loaded immobilized metal affinity chromatography for selective enrichment of copper-binding species in human serum and plasma.,Metallomics,10.1093/mtomcs/mfac059,1756-591X
28762517,,Immunoaffinity based methods are superior to kits for purification of prostate derived extracellular vesicles from plasma samples.,Prostate,10.1002/pros.23393,1097-0045
24010407,3846907,A multilectin affinity approach for comparative glycoprotein profiling of rheumatoid arthritis and spondyloarthropathy.,Clin Proteomics,10.1186/1559-0275-10-11,1542-6416
29062898,5646243,Essential Assembly Factor Rpf2 Forms Novel Interactions within the 5S RNP in Trypanosoma brucei.,mSphere,10.1128/mSphere.00394-17,2379-5042
28859889,,Development of a metal/chelate polyhydroxyethylmethacrylate monolith capillary for selective depletion of immunoglobulin G from human plasma for proteomics.,J Chromatogr A,10.1016/j.chroma.2017.08.047,1873-3778
15794642,,Epigallocatechin gallate inhibits aryl hydrocarbon receptor gene transcription through an indirect mechanism involving binding to a 90 kDa heat shock protein.,Biochemistry,10.1021/bi047433p,0006-2960
32760087,7410302,Characterisation of protein isoforms encoded by the Drosophila Glycogen Synthase Kinase 3 gene shaggy.,PLoS One,10.1371/journal.pone.0236679,1932-6203
18070206,,Development of an enhanced proteomic method to detect prognostic and diagnostic markers of healing in chronic wound fluid.,Br J Dermatol,10.1111/j.1365-2133.2007.08362.x,0007-0963
23313380,,"Preclinical assessment of a polyspecific antivenom against the venoms of Cerrophidion sasai, Porthidium nasutum and Porthidium ophryomegas: Insights from combined antivenomics and neutralization assays.",Toxicon,10.1016/j.toxicon.2012.12.024,1879-3150
21717112,,MeCAT--new iodoacetamide reagents for metal labeling of proteins and peptides.,Anal Bioanal Chem,10.1007/s00216-011-5189-7,1618-2650
21610075,3138309,An interaction between the Walker A and D-loop motifs is critical to ATP hydrolysis and cooperativity in bacteriophage T4 Rad50.,J Biol Chem,10.1074/jbc.M111.256305,1083-351X
17594291,2049041,S-adenosyl-L-methionine:magnesium-protoporphyrin IX O-methyltransferase from Rhodobacter capsulatus: mechanistic insights and stimulation with phospholipids.,Biochem J,10.1042/BJ20070284,1470-8728
16866357,,New prospects for an old enzyme: mammalian cytochrome c is tyrosine-phosphorylated in vivo.,Biochemistry,10.1021/bi060585v,0006-2960
18192475,,Increased expression of a disintegrin and metalloproteinase thrombospondin 1 in thrombosed hemodialysis grafts.,J Vasc Interv Radiol,10.1016/j.jvir.2007.08.040,1051-0443
20498037,2920304,Antibody library screens using detergent-solubilized mammalian cell lysates as antigen sources.,Protein Eng Des Sel,10.1093/protein/gzq029,1741-0134
25332400,4227797,N-terminal phosphorylation of HP1α increases its nucleosome-binding specificity.,Nucleic Acids Res,10.1093/nar/gku995,1362-4962
24631809,,Affinity selection of histidine-containing peptides using metal chelate methacrylate monolithic disk for targeted LC-MS/MS approach in high-throughput proteomics.,J Chromatogr B Analyt Technol Biomed Life Sci,10.1016/j.jchromb.2014.02.020,1873-376X
20144245,2828416,"Expression, purification and characterization of the Lily symptomless virus coat protein from Lanzhou Isolate.",Virol J,10.1186/1743-422X-7-34,1743-422X
22891683,,Calretinin interacts with huntingtin and reduces mutant huntingtin-caused cytotoxicity.,J Neurochem,10.1111/j.1471-4159.2012.07919.x,1471-4159
15744834,,Phosphoproteomic analysis using immobilized metal ion affinity chromatography on the basis of cellulose powder.,Proteomics,10.1002/pmic.200400899,1615-9853
19304662,2682902,Sexual stage adhesion proteins form multi-protein complexes in the malaria parasite Plasmodium falciparum.,J Biol Chem,10.1074/jbc.M808472200,0021-9258
14729942,,Identification of phosphoproteins and their phosphorylation sites in the WEHI-231 B lymphoma cell line.,Mol Cell Proteomics,10.1074/mcp.D300003-MCP200,1535-9476
10906348,,Functional expression and affinity selection of single-chain cro by phage display: isolation of novel DNA-binding proteins.,Protein Eng,10.1093/protein/13.7.519,0269-2139
31347836,,An Immunoaffinity Purification Method for the Simultaneous Analysis of Triclocarban and Triclosan in Foodstuffs by Liquid Chromatography Tandem Mass Spectrometry.,J Agric Food Chem,10.1021/acs.jafc.9b01757,1520-5118
17198677,,Dual inhibition of cyclooxygenase and lipoxygenase by human haptoglobin: its polymorphism and relation to hemoglobin binding.,Biochem Biophys Res Commun,10.1016/j.bbrc.2006.12.092,0006-291X
16860333,,Lock-and-key motif as a concept for designing affinity adsorbents for protein purification.,J Chromatogr A,10.1016/j.chroma.2006.06.051,0021-9673
25933434,4416881,Regulation of Active DNA Demethylation by a Methyl-CpG-Binding Domain Protein in Arabidopsis thaliana.,PLoS Genet,10.1371/journal.pgen.1005210,1553-7404
22547204,3371245,Human cyclooxygenase-1 activity and its responses to COX inhibitors are allosterically regulated by nonsubstrate fatty acids.,J Lipid Res,10.1194/jlr.M026856,1539-7262
14593111,,Conserved high affinity ligand binding and membrane association in the native and refolded extracellular domain of the human glycine receptor alpha1-subunit.,J Biol Chem,10.1074/jbc.M303811200,0021-9258
38781120,11115230,Mitotic deacetylase complex (MiDAC) recognizes the HIV-1 core promoter to control activated viral gene expression.,PLoS Pathog,10.1371/journal.ppat.1011821,1553-7374
37006259,10057548,Mapping the SLP76 interactome in T cells lacking each of the GRB2-family adaptors reveals molecular plasticity of the TCR signaling pathway.,Front Immunol,10.3389/fimmu.2023.1139123,1664-3224
34397320,,An Intracellular Tripeptide Arg-His-Trp of Serum Origin Detected in MCF-7 Cells is a Possible Agonist to β2 Adrenoceptor.,Protein Pept Lett,10.2174/0929866528666210816114901,1875-5305
34609515,8644975,Purification of MAP-kinase protein complexes and identification of candidate components by XL-TAP-MS.,Plant Physiol,10.1093/plphys/kiab446,1532-2548
24791996,,Mapping protein complexes using covalently linked antibodies and isobaric mass tags.,Methods Mol Biol,10.1007/978-1-4939-0685-7_19,1940-6029
23941301,,Hydrophilic polydopamine-coated graphene for metal ion immobilization as a novel immobilized metal ion affinity chromatography platform for phosphoproteome analysis.,Anal Chem,10.1021/ac401668e,1520-6882
25659414,,Thermodynamic characterization of the DmsD binding site for the DmsA twin-arginine motif.,Biochemistry,10.1021/bi500891d,1520-4995
15703063,,An alternative tandem affinity purification strategy applied to Arabidopsis protein complex isolation.,Plant J,10.1111/j.1365-313X.2004.02328.x,0960-7412
15995207,1169523,"An atypical KdpD homologue from the cyanobacterium Anabaena sp. strain L-31: cloning, in vivo expression, and interaction with Escherichia coli KdpD-CTD.",J Bacteriol,10.1128/JB.187.14.4921-4927.2005,0021-9193
26521713,,The Isotope-Coded Affinity Tag Method for Quantitative Protein Profile Comparison and Relative Quantitation of Cysteine Redox Modifications.,Curr Protoc Protein Sci,10.1002/0471140864.ps2302s82,1934-3663
22050422,,"Improvement of 2D-PAGE resolution of human, porcine and canine follicular fluid: comparison of two immunodepletion columns.",Reprod Domest Anim,10.1111/j.1439-0531.2011.01939.x,1439-0531
23505380,3591265,Polycomb group gene OsFIE2 regulates rice (Oryza sativa) seed development and grain filling via a mechanism distinct from Arabidopsis.,PLoS Genet,10.1371/journal.pgen.1003322,1553-7404
34492114,,Expression and affinity purification of recombinant mammalian mitochondrial ribosomal small subunit (MRPS) proteins and protein-protein interaction analysis indicate putative role in tumourigenic cellular processes.,J Biochem,10.1093/jb/mvab004,1756-2651
14959825,,Determination of epitopes by mass spectrometry.,Methods Mol Med,10.1385/1-59259-679-7:109,1543-1894
34013269,8132225,"CryoEM and AI reveal a structure of SARS-CoV-2 Nsp2, a multifunctional protein involved in key host processes.",bioRxiv,10.1101/2021.05.10.443524,2692-8205
17152096,,Optimization of phosphopeptide elution conditions in immobilized Fe(III) affinity chromatography.,Proteomics,10.1002/pmic.200600571,1615-9853
37611686,,"Identification, quantification, and structural role of N-glycans in two highly purified isoforms of sheep testicular hyaluronidase.",Int J Biol Macromol,10.1016/j.ijbiomac.2023.126437,1879-0003
18093091,,"The Scl1 protein of M6-type group A Streptococcus binds the human complement regulatory protein, factor H, and inhibits the alternative pathway of complement.",Mol Microbiol,10.1111/j.1365-2958.2007.06067.x,0950-382X
23402351,3651742,Isolation of bovine corneal keratan sulfate and its growth factor and morphogen binding.,FEBS J,10.1111/febs.12165,1742-4658
10694515,,Identification of benzodiazepines in Artemisia dracunculus and Solanum tuberosum rationalizing their endogenous formation in plant tissue.,Biochem Biophys Res Commun,10.1006/bbrc.2000.2283,0006-291X
15789343,,Proteomic analysis of reaper 5' untranslated region-interacting factors isolated by tobramycin affinity-selection reveals a role for La antigen in reaper mRNA translation.,Proteomics,10.1002/pmic.200401045,1615-9853
11425191,,Purification and characterization of a 200 kDa fructosyllysine-specific binding protein from cell membranes of U937 cells.,Glycoconj J,10.1023/a:1011074705615,0282-0080
14596806,,Structure determination and ligand interactions of the PDZ2b domain of PTP-Bas (hPTP1E): splicing-induced modulation of ligand specificity.,J Mol Biol,10.1016/j.jmb.2003.09.026,0022-2836
24743984,,An AIL/IL-based liquid/liquid extraction system for the purification of His-tagged proteins.,Appl Microbiol Biotechnol,10.1007/s00253-014-5737-0,1432-0614
11354501,,Quantitative analysis of bacterial and mammalian proteomes using a combination of cysteine affinity tags and 15N-metabolic labeling.,Anal Chem,10.1021/ac001487x,0003-2700
16354663,1523427,Identification and characterization of Rv3281 as a novel subunit of a biotin-dependent acyl-CoA Carboxylase in Mycobacterium tuberculosis H37Rv.,J Biol Chem,10.1074/jbc.M511761200,0021-9258
23608772,4169036,Comparison of the in vitro and in vivo stability of a succinimide intermediate observed on a therapeutic IgG1 molecule.,MAbs,10.4161/mabs.24458,1942-0870
23468968,3584131,The TBC1D15 oncoprotein controls stem cell self-renewal through destabilization of the Numb-p53 complex.,PLoS One,10.1371/journal.pone.0057312,1932-6203
21045017,,"Serine phosphorylation of NPM-ALK, which is dependent on the auto-activation of the kinase activation loop, contributes to its oncogenic potential.",Carcinogenesis,10.1093/carcin/bgq229,1460-2180
37883730,10633814,Mobile Affinity Selection Chromatography Analysis of Therapeutic Monoclonal Antibodies.,Anal Chem,10.1021/acs.analchem.3c02180,1520-6882
11812242,,A specific DNA-dependent DNA polymerase is associated with Saccharomyces cerevisiae telomerase.,Biochemistry (Mosc),10.1023/a:1013381712357,0006-2979
18758712,,G protein beta(1)gamma (2) subunits purification and their interaction with adenylyl cyclase.,Sci China C Life Sci,10.1360/03yc9023,1006-9305
19000314,2587467,Displacement affinity chromatography of protein phosphatase one (PP1) complexes.,BMC Biochem,10.1186/1471-2091-9-28,1471-2091
25972344,4524107,Assembly and maintenance of the flagellum attachment zone filament in Trypanosoma brucei.,J Cell Sci,10.1242/jcs.168377,1477-9137
